taxa,PC1,PC2,PC3
PI567406B,-0.537262978731335,-41.9641267472668,9.51815154169429
PI587555A,-8.5455029439842,-29.9911550682478,10.7073346496735
PI587903B,-6.71381910183388,-40.9986692979652,15.5505022439798
PI594627A,-9.21946355006647,-42.0514894070296,17.2953402880891
PI408101,-29.7332643914561,6.58923442497905,-1.78107728605608
PI518284,-3.66893520998044,-44.9111998089201,25.4125897720281
PI548557,60.6315100825211,36.0073520407335,21.7920501951216
PI587830B,1.91305877282728,-52.6214479024419,25.6524327786154
PI587992B,-2.41984155969207,-37.4407049295053,8.73360055751979
PI587992D,9.15017439343646,1.89727326229287,7.84042762265566
PI417385,-32.5462953872822,0.241302685936148,6.99217175126825
PI417388,-45.4711101632591,11.16106452713,10.4070711131957
PI417407,-52.4168910920467,15.5422382486106,4.39587464955509
PI417409,-49.6533634816387,16.9559163947994,2.32355762375762
PI458024B,-36.1794584318393,13.5896267342084,-1.01596453715036
PI567343,37.921170518614,-65.1242342666505,-10.7487685470065
PI567388,58.8046441155836,-79.4138783151945,-15.4982202130283
PI587582,-9.29564138785338,-48.3526465260716,25.1034994384603
PI587598B,2.20699672842717,-54.7605544373515,29.2509840502599
PI248510,-47.8794781354906,9.48291548698768,7.67426348821009
PI398729,-40.1831722339991,8.6414450671006,2.41312859935872
PI417414A,-41.6874811397303,12.8853394265105,-1.2599790389956
PI507087,-50.9620652582457,13.2973043569002,7.53199223961017
PI507115,-44.5464100831685,15.7713785342401,4.00476314626067
PI548508,44.0856226741421,24.2389822627994,-9.71453457925094
PI587662B,-5.08006311881451,-33.6098623256983,7.6254238133188
PI605895,-9.44820883447957,-38.445538836466,10.4372167039896
PI606375,-14.2004066752062,-37.4119277254674,14.9009394719903
PI417031,-50.3449229203656,9.54664049942964,6.14848678595956
PI506600,-39.7149762369426,2.91441305334757,7.60341389504549
PI539862,33.0940078850661,31.135956854054,-14.5654483803316
PI323558,42.3124206548184,-63.8166493971271,-11.125687552292
PI323574,13.443388591115,-51.7699169017518,11.2790958858167
PI417190,-47.6238376396111,9.9530964852818,6.80236621934615
PI417389A,-48.0344386743521,10.591856244259,9.21857546328607
PI434982,-7.26553865097534,-38.2963492652714,11.9620903674813
PI587742B,-0.744096154862964,-45.2341684868023,23.4292189470376
PI587867,2.02260476595903,-39.643703924451,19.5268964450486
PI594486C,0.384358693793388,-54.5663870810496,19.0404941440514
PI594657,-3.79780665764605,-42.4999232476296,25.6342888343414
PI603633,-3.12842381467677,-44.1567774597238,22.837099383719
PI166048,19.0951522334449,-56.6345148005918,6.56791380714342
PI208430,13.9041511324117,-49.2049111365539,4.38607486312094
PI417443,-51.738872897206,13.5168005628131,7.39040624391171
PI436567,0.543419691447444,-40.7003642212667,27.4953121528917
PI506605,-46.601421372987,11.5613405979019,3.95886905596126
PI567312,29.0474605547044,-44.0892746131413,-8.52283117888536
PI567377B,6.25701876040255,-26.2037268451693,-12.9099543070318
PI229321,-33.1844362272768,6.35431949202475,2.59126380389575
PI509099,-37.655024200746,15.2585627455429,0.472481526711163
PI548338,-49.9726855864162,17.0758360252879,-0.282034653881304
PI587583D,-45.5035330897649,8.73025791821408,8.21263034526364
PI594700B,-12.0383789086329,-37.7953674463975,17.7727902858053
PI230972,-48.1050323791025,12.6263395281374,1.60394989623023
PI323570,6.96162021658923,-43.9212003652778,8.22227990646401
PI497967,31.2992770308958,-44.8122160644176,-9.42675560982583
PI587565B,-21.2050915969105,-20.78489845176,18.5101564980953
PI587604B,-8.46855414406098,-41.7923042817081,18.8766463743071
PI587900B,-1.44899267354962,-48.3140065202727,19.4802750576786
PI594585,-12.7000925487201,-39.3036356864043,26.2493353847176
PI594673,-7.33973974613396,-41.0415953114644,24.4876842463278
PI602994,-15.2977601566211,-36.87198190831,26.9513166784056
PI230979,-40.651681696386,8.81602114898296,7.88452358655452
PI424478,-39.0847695510024,14.0088689108025,-3.81696746646163
PI507046,-42.7742742711928,9.73522228251779,10.553468156325
PI567021,-6.02484386516043,-31.8786679069179,19.0399758297039
PI593992,-35.186217691622,17.5760005247143,-5.91982709292499
PI200516,-47.2616301894411,9.1521223906841,6.04198962102741
PI374155,-2.33181207650874,-38.2522534095367,19.7904918438601
PI471932,1.42239681771819,-38.8099421378591,7.84050853676729
PI506495,-50.4880172746389,14.6362310579179,6.66775826124364
PI567031A,-10.5347787628309,-36.2767674863148,9.11134451279299
PI587567A,3.06211414732773,-56.366427507033,22.0492253489842
PI587714A,1.28035807851841,-55.9027392389318,18.8344743935447
PI587814D,-11.159472487463,-36.4484223429613,20.9947671801874
PI587882,-7.63832224258865,-41.5299598238767,20.5821373538962
PI594654,-8.12083084830021,-39.3857736430758,17.1053342065065
PI324066,19.7923824977722,8.90115648077686,9.89425648882
PI423897,-51.8760326889608,9.54403204269339,5.84239241149402
PI587560A,-3.72982151328958,-54.694885301236,20.1768218552057
PI587573B,-8.12769403304971,-32.3427239203438,12.4067264732633
PI587699,-10.6980585485062,-28.9389235721917,16.0408363995305
PI224269,-30.4711950862099,0.299379429313934,5.11033026470581
PI506646,-45.6126766991687,9.75129490807449,8.60179683034801
PI567014A,-2.29065760222227,-46.2019687649943,17.0641654856243
PI594512D,1.99371160151234,-39.4045246586939,13.3123676155801
PI416947,-51.3931933215999,12.150474107128,7.91145206742741
PI506666,-51.2073923013862,10.2290181205789,8.41518101253183
PI506530,-53.1305467804745,14.2692360483012,8.01274263545015
PI587601B,-19.956572557495,-39.0880718631132,23.4157895739629
PI587739B,-2.80352026497224,-41.8746784075002,24.264931647302
PI594480B,-15.9857317031652,-26.6152606142997,18.1954435510998
PI594661,-2.9132289146008,-47.5844706340954,30.1301914134531
PI594674A,-7.55351110280035,-37.0697368908395,18.9850839409511
PI407766,0.23663378694869,-46.8740757979569,18.3269094858583
PI437586C,-7.31091038855053,-24.9742197678118,1.95594525062448
PI507112,-46.015532488402,13.2216432808724,7.99786963389212
PI587612A,-4.44346915005387,-39.8294193408456,23.1929256988396
PI594004A,-31.4315474600908,7.39519235522221,3.93061463002405
PI417319,-52.9957287452878,16.8491839438806,4.96244680332133
PI417421,-51.5824896580876,15.4880497065253,4.00556527023515
PI471933,1.5709393110374,-37.8176970018314,8.14767816979423
PI587872,-10.170578995788,-45.817933172097,23.3686462136499
PI594704,-6.61612661769535,-46.7776109855304,18.5114724198512
PI171437,16.517567458154,-55.0281546174744,13.2025562527283
PI458284,-37.2379982556087,18.9965326805915,-4.79136036957367
PI587992G,-5.93840091794454,-34.3056076880587,8.41063479035909
PI587783,3.62455033720728,-55.2585109811311,14.7058377766073
PI594458A,-15.5168001049929,-22.0007788100469,10.092565240323
PI170892,9.82804964141403,-2.05661506132251,-14.0629999384153
PI423906,-43.9188106037862,8.40761120208189,10.8566588296972
PI587690,-6.01803883261241,-31.6367030383354,14.993105177379
PI212604,38.7698152886889,-62.0465407185966,-8.08755563860528
PI458102,-36.9262388883243,10.83793311923,-3.62325845975109
PI567116A,2.10248577176597,-47.3951672391998,21.7608307247844
PI578473D,-8.64066896109932,-34.8817087497531,15.3302957719204
PI594397A,-4.71521712706276,-48.7048852911222,22.1187652806402
PI200520,-27.2391385708069,-5.16640041732541,13.2729830168444
PI587812B,8.88360618342489,-59.4010356026676,21.0562045952483
PI587668C,-2.23564638226669,-34.3441454036686,11.1218001216453
PI548443,15.0011498299371,-63.7310146335852,12.6934571256612
PI566988A,-13.5380093454925,-31.8531077588019,12.6829450992058
PI587559B,-8.27837508231972,-48.3237297965198,22.122253425055
PI587713,5.00714061765536,-61.2346431249199,18.0742651955379
PI587790B,0.776179683574209,-47.5174263372778,15.5889702239243
PI587863B,-13.8937568078403,-34.5298104882337,13.9719558529816
PI208434,0.846360370076412,-40.6026400405655,9.36360911749728
PI506633,-36.431114178266,9.90018927006022,3.62864440951591
PI578324B,1.7680076578978,-32.2474752224422,11.4571688488461
PI506974,-54.1407995466551,17.2771908697682,3.72071667163771
PI548552,-34.4179078834487,24.0796715682332,-4.21273565481963
PI567271,7.48027039411589,-25.300792155036,5.39044187959464
PI458150C,-35.0912667765724,21.0153093750058,-8.62297994116081
PI175187,40.5533830266222,-57.2028112274463,-12.250171548947
PI424433,-26.2266640983272,6.66368729424687,-0.823125577249561
PI578471A,-3.56016337469942,-32.5710313918384,7.8126809031286
PI424553,-20.7348677950473,7.66293770163641,7.8667692411108
PI587752,4.66284876574228,-55.2931125374655,18.5930830147513
PI578454,1.94830512147964,-26.6601385374683,18.3287060415667
PI588021A,6.78644172633184,-44.7920848183498,4.27322212894928
PI594004B,-33.2714671427369,4.21478390079674,6.27718505082371
PI506827,-40.9036021737179,17.1005657598128,1.03839047429893
PI507045,-33.5597774803418,14.3094821967924,3.71219520314696
PI587815A,-2.30550102176955,-28.7271623651779,25.9900593201522
PI594557A,-7.43147785488302,-42.9690707867129,19.14461627716
PI567048A,-16.5029733998458,-34.1663945991146,20.3494459890846
PI205903,-7.70626140727889,-34.7313692811551,23.8863700055481
PI274507,-4.16839927796194,-39.6016803872234,20.1828672827108
PI594660B,-8.4860422391283,-43.1878668653152,18.5670687542797
PI326578,17.6512614197628,-67.0757426210283,7.31155541419735
PI567409B,37.2442645007445,-62.7382369135172,-12.2967506023525
PI594751D,-4.59402332314945,-44.6859091706415,18.7904080460454
PI587656,-4.35586685233837,-43.2298407893312,10.9519689299933
PI587778,8.97427499341005,-55.0802818612752,12.5890509155386
PI165926,32.3498994366628,-56.3650516125523,-13.9315042185026
PI230973,-26.9754272231101,-6.93831245283344,14.0577011849332
PI379620,-28.734242561797,-7.9752571578564,10.3086174808714
PI567332,40.9185066059681,-64.2340146164952,-11.6485247111948
PI594702,-11.9179721587193,-41.1935654065815,17.4484463284754
PI594820A,-12.2050034751191,-30.0412340136614,17.2073688458445
PI587808B,-0.0344589958347792,-29.0794250810663,13.7470036165651
PI159927,-16.4993265551311,-30.0589008876853,22.1630028516712
PI424521B,-26.2045353700295,14.8438747489304,6.95367692929843
PI509100,22.453763974436,-8.51844186963582,19.2538077074955
PI561362,-31.5755444359521,7.01585697503633,8.70770534790509
PI587660A,-12.2237100151901,-35.2528513845899,9.4007858838612
PI587676,-9.53125745265048,-37.1841273297244,15.5060489935341
PI594796,4.25483079816181,-43.283749799897,11.832781668949
PI174863,56.1973475958025,-75.4600446852939,-6.43173757083252
PI374165,-3.08134960542512,-40.9599776034867,18.0161025018901
PI594641,-7.08272852633566,-41.1273768220877,20.3703874332247
PI594658,-9.55124001503368,-39.9807649979907,16.1420387913751
PI587592B,0.868488970443451,-57.2671187932704,25.9911626423234
PI587889,-5.29514450573772,-47.0200329674298,19.8556342654893
PI587891B,-3.80299129963288,-48.4543451390273,23.0848274477356
PI346305,-6.0900904667986,-37.1251927800221,17.9955427218312
PI506639,8.45911174172786,-41.7452906541201,8.16622682293673
PI587585B,-3.18745234609202,-45.2542447299356,24.4040424489056
PI204337,-1.27869718905326,-37.0126538733074,14.8404019705299
PI561383,-53.3608099277601,11.2287910306173,8.04989943152595
PI578305B,44.1679163014299,-63.3962955153554,-11.4745020667403
PI578335A,40.989060962647,29.0076421334927,41.0925236370982
PI587788A,-1.04406641146663,-49.8705505012101,22.5106821233176
PI601984,32.5683616638857,5.46907393018404,-6.07330763627759
PI506729,-54.5965393768723,12.4054953110645,4.44673807038291
PI587700C,-7.79508240681805,-35.3290006779965,18.9576183107637
PI587811A,1.80661025762856,-48.9512779395246,17.4638212736904
PI567445C,26.3516452413715,-40.8798836175431,-16.7204020910806
PI578316C,11.3121921282529,-44.8516170671149,4.22628919914071
PI587820B,-6.4509558431992,-44.0986991865132,23.4679593931205
PI603615B,-4.56947035191022,-41.7746122494728,16.6098460163989
PI424178A,-30.705611239299,5.79521222738474,0.875576564080374
PI548319,45.0292821728886,18.0137308914465,-40.8650771953097
PI578311A,42.7107088262456,-62.500280900133,-12.2533771849086
PI587870,-6.59803633712112,-38.9333210149478,21.7169199776801
PI259538,-2.66531677666615,-39.2997948479083,15.499020783646
PI507575,-53.2028588908996,19.6503625445548,0.92386774665812
PI587787,-4.09223480990261,-49.4620516330885,20.9324758576104
PI567022A,-17.037300711036,-27.3354879518969,11.7703155390139
PI612754,14.6277519964186,-9.09955382686981,-20.066046368349
PI175198,38.1914203846652,-59.7237679053314,-11.3959298175035
PI509113,23.2675970132617,-46.7526381886918,-2.6385934115657
PI594660C,-5.23266343044932,-46.8649677555561,26.12452441129
PI594759C,0.0564683772032551,-46.3544073617386,20.3304586474937
PI437738A,32.5173670295066,3.47782061417758,-33.9107016693854
PI555453,18.5901217859589,12.614816206757,0.91657327872185
PI567402,7.32873925702017,-52.9231456304175,13.6769224597038
PI578442,-3.36367288436045,-18.832409171959,19.1874155031199
PI587794,7.71375840580554,-51.8591867651763,19.1595166613165
PI567406A,-0.540158772743263,-38.5757874204146,11.1137850094172
PI578332A,0.469216504147382,-10.209195385556,18.6324201517494
PI578478B,10.8034657286162,-35.0464081613781,2.60719294350356
PI587820A,-5.63585797759043,-44.1642730972793,26.6089405325407
PI506557,-48.019316428233,11.3062635380426,7.33278143394462
PI587851A,-3.59873556406026,-43.3191769703823,18.8577318264041
PI323553,16.5961216912261,-44.604909872119,3.23807419871903
PI509082,-37.923035830841,19.9344879578741,-3.99743683429199
PI323562,35.3398552438557,-64.7743102139009,-9.4606432572213
PI424156D,-42.4209186726443,17.6997547099501,-0.129413883479497
PI506908,-11.1970161193862,7.49853127022697,-1.88774642348941
PI507579,-46.7967718008136,11.2974683310226,5.57806176771598
PI594631B,-7.14143699411904,-39.682215434541,16.9788458594366
PI166105,20.0072915733927,-57.2526374607451,6.64508869810878
PI253664,8.28646191900012,-50.9852039259331,14.0177986574694
PI458264,-18.1075460397098,12.1633002604384,6.30671508634258
PI518723,-17.6520838125387,-32.2458836754117,21.7444409634701
PI594219,-50.2272508410483,13.73917820095,1.94363479542277
PI594418A,-13.7343800732014,-31.5054388419972,18.1915051443128
PI434981,-3.03022222136599,-35.6638088484401,5.7695692361576
PI587624,-14.0227148593966,-45.2464500138159,29.6536612658305
PI587749,-0.420349970031792,-42.0628267246154,26.1049574407979
PI355070,20.4058164396878,-49.2862831878258,-8.6690199685571
PI518295,-49.553165426746,11.8289246836584,4.78040768222302
PI423959,-38.3034131615272,5.21967066261999,8.97068928353302
PI587726B,3.72659115642968,-52.7063799211753,23.7288363808131
PI561395,-15.3809142427573,15.8684380959817,-5.99065251132707
PI594652B,-7.13416991771537,-41.6957393698487,18.4689939263941
PI221714,-1.42009061611191,-17.7021523526653,13.2431115130059
PI594797,-9.45663198973725,-30.0368076887484,10.2521019563584
PI323573,40.7547082520869,-62.8128794820649,-11.0565769745422
PI506797,-47.9099003267253,13.0218776683708,7.80398353437136
PI239235,-1.76692609881456,-46.9942610462194,23.3922182279197
PI538402B,9.23829352791589,-31.2131283264266,4.80983656072657
PI578324H,-1.03333290436906,-35.4997130403327,14.4395357384484
PI398469,-24.9952906025436,2.74707225178711,2.806903598835
PI506491,-45.2008350063342,6.59604459202679,10.6861823435967
PI507381,-53.7238902692197,19.2507906486304,2.44205041798836
PI587716C,8.55689666430195,-59.7150581758659,16.0137026903811
PI588021B,3.65089054483068,-47.9837448905071,6.25592253140971
PI417118,-46.1995867334752,12.1709368923089,8.61011265455756
PI506522,-55.9613516143556,16.6624624603364,4.22266508755603
PI506828,-54.0708445329077,15.6353138439745,4.2847620725938
PI603685B,3.54344962095914,-60.3820182832364,22.8328553949824
PI506829,-52.3997435946771,13.9600828635674,5.78559644760908
PI539860,12.8143644087364,0.96834066818716,-2.33529445289017
PI165583,42.4151480586733,-60.8654617578024,-10.2064563076911
PI417110,-42.732971847694,4.12266651206033,14.1661637991122
PI175176,-1.26145922302502,-42.138970794237,18.7504039669164
PI506599,-53.2544295843003,17.1841046889933,4.61655344879668
PI200490,-20.8358009965136,-19.1543089128986,14.1665819120403
PI603608,-6.6746714544011,-41.6721696444193,17.0798246354129
PI227219,-42.6973674359173,13.5355354815784,4.09239138853948
PI507017,-27.4384046476384,-4.69020387564701,9.44845285975387
PI578321,-6.53761952066389,-37.3888718923926,13.3740457222599
PI548606,53.6969962545112,16.1585450424985,26.9827028941498
PI594307,-24.8729699302084,-7.21219116598286,5.0522171183171
PI497962,32.2594328326467,-60.3113194811538,-14.9058566300712
PI567046B,-20.0136327118619,-21.84489026235,15.6245134489719
PI175190,40.1185734511608,-61.6627455544781,-12.6837439864815
PI424491B,-31.1922231464893,5.35803980659824,3.35712924211666
PI506621,-46.1104825054711,11.4292962717722,10.8437668472048
PI587721C,4.39080655279872,-54.5483718024214,20.4819582079741
PI588014A,-18.8278964025213,2.32062544831003,-8.85070183485603
PI497958,43.3935146039722,-63.0986257042731,-10.7769837238882
PI548646,52.723388558086,43.1056454498813,17.1028203570238
PI567355B,22.8049787524062,-30.5828269876977,-14.3470895060094
PI578307C,34.7506660781536,-56.8354226003131,-5.2622042736461
PI587756,0.601665680127176,-48.3093027603588,24.1066166289585
PI323276,38.7202598810432,-62.1712472831652,-9.65290686686303
PI506518,-51.5410924886634,17.3378650223829,4.05480217961883
PI605779B,-2.4347281860641,-43.3909399421893,15.4278141768046
PI567132B,-2.55882826228494,-35.8545516983499,13.5031948490152
PI417220,-50.4302567611136,11.1215647475419,3.0841113731163
PI508294,-25.4885116082189,11.8115612126105,1.65939671286944
PI587849,-9.46890710170729,-33.8344440706931,12.0172380966745
PI587862A,-3.54842760224121,-41.911445200795,15.2327624375228
PI594826A,-3.85278866199882,-35.3764610792803,13.0509030882456
PI612753B,13.7268142538821,-7.97729545377049,-20.6336591526688
PI323578,40.6358903678887,-61.9256571708847,-11.067678040158
PI578334,33.3284670615255,11.5440487621015,23.5837586470083
PI587568A,8.21279717369822,-51.8520330327562,17.1966328759751
PI587871,-3.9024535989459,-35.929649741574,11.7297876496347
PI458211,-28.0336391745116,4.88120838316151,13.1193125005356
PI486329,-0.500905098394804,-26.283421142493,21.1648865821578
PI507512,-50.9420613066105,13.7219372038146,3.96098283085085
PI578318E,28.2684363682875,-57.9473644465647,-6.39456992976645
PI588027C,-22.6456097451211,-16.0458039027038,14.0021366969542
PI262180,-17.1109852457828,-24.9448799722107,15.0526235385872
PI417475,-49.4060155268971,13.8436901232281,6.1124643972536
PI175186,40.2213192489289,-57.5911135220327,-13.4488113690472
PI407964,-37.9370226105376,14.1981129193967,-4.4174881925226
PI434980A,-20.969251936277,-5.86641971008682,12.4490965195085
PI567235B,-5.35882032190216,-41.8255163817351,16.4374770843866
PI587675,-9.17691403642793,-35.4038691994186,15.4262749759108
PI587806A,-6.11226094374686,-34.0125829924157,18.9502735971896
PI588014D,0.427322562559268,-44.3330365382341,12.4662806533359
PI200486,-36.7189358856624,-2.60280907110049,12.26770831012
PI566998B,-6.51464580385958,-38.916935500208,23.9693907821611
PI587664B,-4.87719526299238,-36.1571825551962,6.11137878174405
PI594549C,-4.80112043756621,-42.4317600640065,12.3004734864856
PI204340,2.26915434070996,-46.8225934699423,15.0081720739135
PI506755,-25.3690491937231,-3.83802928019799,13.6054061896965
PI567046A,-20.8573370697922,-24.050543341672,15.4722695643947
PI594418E,3.28750439849137,-9.85656661691223,18.6039057164539
PI180445,40.0164047271349,-62.0730723800553,-10.4114770741561
PI424391,-23.2412683618878,4.73179047328337,9.23674905577082
PI567329,-8.72096319564417,-24.2841808760809,4.12038462360322
PI175192,35.2821985626388,-56.3879669680963,-12.1586460354039
PI507193,-42.3839853061769,8.57371457957834,9.2388617669988
PI605871B,-14.1784430004519,-29.7157189280774,12.2758813001177
PI587558B,-0.391170208724246,-48.6837352457114,31.6294620605541
PI458243,-42.855313414908,9.53428550969131,2.61994929058936
PI587700B,-13.648789113258,-40.4924215668544,22.097595279274
PI567010A,-10.4881072857528,-38.9915285123817,23.6947183963444
PI567061,-24.1039419455591,-17.0186128799071,10.6052025011089
PI587750,1.32017429580023,-42.5339043261242,20.6094418723749
PI417251,-50.7994916381904,16.6902121416176,3.19099291535775
PI417365A,-31.0269504845251,15.4906939709302,8.46414883751579
PI507020,-24.3956276266557,-2.55075503070022,10.6708014408645
PI566989C,-6.62355296473535,-38.6256503987904,17.9471129275821
PI588032D,-7.07545025401194,-37.1128792500584,12.2004823470125
PI192870,-7.75491106630289,-40.173251860793,15.2725029329911
PI269518A,35.2535496422847,-58.6755353218788,-3.90004160690414
PI408266,-50.0756452246005,4.79775312616743,10.6009405449786
PI587570A,-5.19517731994873,-38.4192370747795,17.2892994719766
PI587740,-1.30639257635511,-40.6075629337754,25.8932498549364
PI240672,-11.9747548512451,-42.0814830372147,25.1811114330244
PI507578,-50.9298299950106,10.7996388143629,11.6751968217621
PI567410A,7.33002326881937,-31.0836799090799,3.52788245307869
PI587700A,-13.7560895057278,-41.3381780662021,23.9794963764339
PI506952,-47.5295486646358,14.4684411513758,8.3677963224217
PI605758A,-7.90803381715148,-43.4322866248477,23.2160292819852
PI417141,-47.9827904048045,17.0647413431906,7.61941198700504
PI323554,40.4263526160942,-62.8891683591976,-11.091876495302
PI507008,-46.1483500826877,10.9218974874399,12.7260548307374
PI561390,-30.4178611535533,7.89696676816671,-0.198766732129475
PI509078,-45.2696815644119,16.1492448776201,0.886350886576414
PI587705A,-10.6138639845862,-36.8830106665656,13.9253147242863
PI567066,-0.230257145821422,-39.520386272575,16.2208028552782
PI175180,39.3821281756133,-60.0809035550344,-11.068206679061
PI222397,35.7897907244486,-53.9647632870734,-6.91570386322133
PI468131,46.7986735207002,-62.340246958581,-12.1553603618836
PI174866,41.6185071722338,-59.6191819791139,-11.7643683571089
PI587866,-11.6614371312986,-36.8647239844725,14.5112494991985
PI567257B,-7.49626411588934,-43.1016698121738,18.6147896882855
PI458164,-25.1361427931055,4.67435341814125,-3.51231570433003
PI323552,43.5419260916198,-62.5913738404246,-11.7587338542671
PI507486,-18.8202706888792,-12.0264524097219,15.56783254621
PI587571,-11.4217427410991,-38.2515117959954,19.0684499945251
PI594653,-7.12407354739131,-40.2489035173851,18.6677945409626
PI219732,44.9517809190257,-58.6782116760571,-11.742310987737
PI221715,-8.23363379504138,-16.4746522277578,10.0598091915831
PI567345,20.6749429612682,-41.2678116801708,-5.31768069542979
PI379621,-29.8992933840037,-1.60902101497345,7.58609572852988
PI417481,-46.6753683462216,20.5440003094313,4.5635335254102
PI548335,24.5167605814426,10.2919556308816,-31.0496294294843
PI594836,-22.4759859002283,-8.57704541105888,5.86697459198052
PI506554,-49.6402540377057,9.97369487146509,4.93557973853273
PI597388,25.1024961224838,10.9212048696623,7.94354573193831
PI374161,-1.5798917002709,-40.3924102729351,20.1460413128756
PI416781,-51.1675376899755,11.5752368400343,8.62714684694233
PI507207,-49.4459843757305,10.4269808105863,5.03244592355049
PI587600B,-6.49429429767799,-40.9516273077697,14.5504360060351
PI587819,-5.0613970897362,-50.7396051851301,22.6204184441495
PI174859,6.62459656067053,-48.3185320479073,12.3662823274502
PI506644,-53.043450891804,12.8566013172043,5.1810446849782
PI200502,-44.2328012308728,12.0746038578107,6.45899751283092
PI417009,-0.48243664263224,-48.9339544624074,22.8183774898683
PI567782,32.1151073770482,34.9037993706429,20.8190955936549
PI417262,-40.2440108968509,9.99076201495674,4.08222867070271
PI567292,22.4267707426868,-44.9053875426918,-16.6867852912749
PI587850,-7.74157293507413,-45.5106683351783,23.2273468774861
PI476896,-7.4760905759142,-38.4832225646753,25.2675929042428
PI507399,-47.848792279284,15.8371179495549,3.39564589182984
PI548453,-12.2450975532981,-3.59096608842176,-0.0328920550260546
PI549023A,-6.61653021117566,-1.94952665439055,-2.67844201047329
PI587686A,-15.2989929134616,-26.5869821039231,19.8683961603195
PI417501,-0.942514500383679,-44.1745315351432,20.097616278914
PI578312,45.2369682249828,-62.6967367997513,-10.6290236265171
PI319529,-38.0237164893735,12.8507241552222,7.49583431342689
PI417159,-23.4798749818744,12.5361922308339,13.8091833309853
PI594558,-13.7557103377613,-33.1366955203467,16.9032635960062
PI612756,45.4833420818272,-64.5929452377151,-3.24732544493794
PI399047,-38.5231064510945,19.8943482545129,-8.82685152665269
PI548628,59.4138600141548,39.1560596323603,42.8398462826899
PI578455B,-10.9331110738061,-45.0901552814936,15.4009355100495
PI587575C,-20.7071138650982,-33.1344156965238,23.0235166771782
PI587844A,-12.7323624322935,-38.7451002072215,25.0758298860463
PI204336,1.87522269845657,-38.522983986025,22.9035544586199
PI416775,-53.4143081728599,13.0096515856629,6.96396294681535
PI507040,-42.876457339484,5.59960245160152,10.5259871659873
PI578318A,44.2114048786545,-61.9213661318533,-12.262184648458
PI587968A,-5.71243528377301,-47.7145025636846,22.6411695745538
PI398998,-34.6539982555539,10.0676806934362,2.69864064552253
PI417329,-27.0639749652439,13.719678270609,-0.638201613848265
PI507566,-48.7703397005288,20.351705999863,2.1064257913807
PI587901,-11.7452716351895,-35.0171362602304,11.7925396202504
PI594706,-6.67433380486542,-46.9992623964172,19.6751225511376
PI506640,-51.6113735023394,11.1924691126754,8.58329713068633
PI507534,-44.9119365805657,16.7078755180157,5.32396980790792
PI417489,-50.9563235052021,17.5936813126891,1.17060918582256
PI612753A,53.1069383609887,-66.3491254055272,-1.18507173143866
PI284873,-9.59003173428761,-29.4523732151091,11.9571370642998
PI458251,-47.8570567945898,15.3483965631604,2.41189454377143
PI506708,-53.6180078609232,16.4489546883247,8.52527953058209
PI587704,-13.9373835723055,-33.0595927401823,25.9635929630549
PI506514,-49.5306978930088,7.71182597864158,8.18381264537259
PI594561,-9.84884202291194,-38.2985745069162,23.799985116725
PI416787,-54.3049070485436,20.0910556734519,1.59799496095177
PI507576,-47.5936005429784,10.1225633543297,8.76207145686463
PI587684A,-8.93740150657224,-39.0790813271097,26.0121123018749
PI594629,-4.06699809478832,-32.6469039721969,14.179209652807
PI509106,-31.6340303354146,10.0684161721562,-3.72978318673076
PI566993A,-7.80833503688984,-42.1282006024501,23.0955553529082
PI506475,-49.4620678420511,9.75190906475966,6.74743645955379
PI543856,41.3960976557586,27.9816146383467,33.5906257483351
PI612721B,21.7197510324195,20.703049077189,-24.7308067767933
PI209578,2.60378175371912,-42.4954001995479,19.1428103776012
PI548306,46.9636048708476,21.1653001681255,-36.9169166922245
PI507183,-47.5540296706328,15.5140834452295,8.26804710002016
PI437734,10.3596282196765,-15.294553335097,13.7456836830161
PI230981,-49.6845982654711,16.1100565410556,3.18735378463191
PI548583,42.4347221375827,25.9839051438949,2.72697267757775
PI587674B,-7.42103240458556,-41.4860905892635,27.6415045713602
PI587966D,-11.0597501827446,-27.7532419805749,14.4879605102661
PI416815,-26.8397472488012,24.75149880313,10.0370093465072
PI507558,-50.8324802724048,10.1500731500153,6.77385070981503
PI587552,-6.96090077119708,-32.2546943674747,21.0642137723159
PI587668B,-4.91457350532246,-40.367912511607,15.2640484161305
PI587558C,-6.8593738385505,-37.1964733369616,15.0667556526329
PI588040,-0.626407070837196,-25.4888137488821,18.4413445080532
PI603617,-2.41318087144369,-51.9147559028941,20.8804086552193
PI506499,-49.8646007714054,9.88800058506631,10.5206154393588
PI507391,-43.3880633881294,16.1748446563539,4.11951541381412
PI424439,-18.1365684879533,4.88878533979599,12.3400002759902
PI578488A,-25.0344424044533,-25.4884830352986,21.474875474266
PI603631,-3.54787616898212,-42.4310691127874,23.3597052597978
PI417473,-52.2290596573208,8.49480938328247,10.7241042323087
PI458070D,-32.2171054402103,24.2057952843987,-6.29751880207555
PI407872B,-33.0606187401977,13.9816111924944,-4.45623299432606
PI506484,-49.52111842583,11.8956998137769,1.24098875073718
PI567347,38.4352869052523,-49.6897920409037,-22.0309076259837
PI587574A,-0.593659752956484,-52.1847281021813,31.4133377009008
PI594655,-2.65668859219246,-45.7446557430941,25.8091005780766
PI587915A,-10.2433592493344,-42.9728941842675,22.0650378180567
